id	latitude	longitude	tree_type	height(m)
4465	38.803203	40.357334	plane	22.38
4466	40.360053	27.9063	apple	6.25
4467	36.008783	26.48795	pine	27.28
4468	37.417115	32.609847	apple	29.7
4469	40.573936	44.448337	plane	10.97
4470	40.011211	41.351351	pine	4.63
4471	38.407264	26.598031	plane	29.28
4472	40.547475	40.603176	plane	17.76
4473	39.922981	26.517808	apple	9.42
4474	38.703181	33.855853	apple	6.72
4475	38.399984	37.500285	pine	27.63
4476	39.191789	42.947556	pine	12.05
4477	39.477055	30.755178	pine	19.18
4478	40.311045	29.18318	pine	11.34
4479	41.785157	38.948407	apple	15.64
4480	41.19511	43.377669	plane	20.2
4481	37.560523	37.791014	plane	26.85
4482	40.59738	32.260912	plane	16.23
4483	40.946121	31.908023	plane	28.59
4484	39.898452	32.184617	plane	27.91
4485	39.852498	42.361856	apple	4.61
4486	37.867181	28.699619	apple	14.5
4487	40.448108	41.102769	pine	22.68
4488	39.495493	44.645159	plane	10.59
4489	37.476428	38.010083	pine	5.09
4490	36.353287	44.613787	plane	8.36
4491	38.074882	37.866263	apple	3.37
4492	42.09093	28.217455	plane	21.74
4493	38.928691	35.116999	pine	19.99
4494	37.4273	26.329919	apple	6.83
4495	41.735338	36.978183	apple	9.88
4496	36.383729	43.50723	apple	15.94
4497	37.17878	44.723272	pine	20.85
4498	39.408068	43.752015	pine	5.52
4499	39.20292	41.380217	apple	21.93
4500	37.333694	44.279135	plane	24.5
4501	38.717862	37.187257	apple	27.93
4502	40.698919	28.220428	plane	25.76
4503	36.275147	39.216876	plane	5.11
4504	36.647861	43.313416	plane	13.36
4505	39.84333	32.92163	plane	16.66
4506	37.489071	42.865843	plane	29.56
4507	41.98878	38.294625	apple	26.01
4508	38.98892	42.586853	pine	21.16
4509	37.948384	37.23472	apple	14.01
4510	42.026308	38.640274	apple	23.22
4511	36.9726	43.12944	pine	24.9
4512	37.386279	37.160137	apple	18.13
4513	41.331101	41.352988	pine	10.49
4514	39.38902	39.777265	plane	17.14
4515	40.659086	34.120085	apple	13.89
4516	40.26444	43.740986	plane	8.18
4517	39.728704	42.5887	plane	11.38
4518	41.39131	42.330838	plane	2.87
4519	41.087967	32.026231	apple	7.05
4520	37.803871	39.225875	plane	19.68
4521	41.951173	44.777904	apple	11.25
4522	38.580265	32.301991	pine	25.42
4523	37.311953	39.595554	plane	24.11
4524	41.257305	26.717883	pine	23.26
4525	36.05617	30.722482	apple	23.59
4526	38.625576	31.526466	pine	24.1
4527	41.308402	43.088708	pine	2.35
4528	38.674479	36.586613	pine	6.11
4529	38.214625	31.541337	plane	7.71
4530	42.098684	40.2727	plane	16.55
4531	37.923728	44.392677	pine	22.17
4532	38.471646	33.772126	plane	8.02
4533	37.398987	28.256473	plane	28.73
4534	39.505847	38.474941	pine	26.13
4535	36.063498	41.532765	apple	3.02
4536	40.615142	31.804151	plane	20.96
4537	36.193805	37.883654	apple	11.39
4538	39.47427	26.049771	pine	25.19
4539	40.267371	30.320507	pine	22.92
4540	40.312552	27.623241	apple	19.52
4541	41.183181	36.661025	pine	9.38
4542	36.056326	34.455875	plane	7.01
4543	37.808613	32.341216	apple	22.49
4544	39.091488	38.849412	pine	19.1
4545	39.50696	40.57811	apple	20.07
4546	40.965847	36.581829	apple	27.66
4547	36.098446	31.000961	apple	18.76
4548	36.858639	42.624812	plane	6.15
4549	39.741911	42.01196	apple	12.07
4550	41.457941	42.571539	plane	10.99
4551	37.644597	42.53195	plane	8.81
4552	41.166847	28.900094	plane	9.68
4553	40.010761	26.314812	apple	5.42
4554	40.007622	41.752557	apple	4.96
4555	38.168375	31.909492	pine	8.47
4556	41.107886	44.498342	plane	18.76
4557	40.331984	33.342932	apple	13.05
4558	41.434972	29.088478	pine	2.29
4559	38.38802	43.918129	apple	17.51
4560	40.253946	33.57062	pine	12.48
4561	39.161935	40.501199	pine	23.65
4562	37.488431	38.358036	plane	29.82
4563	36.950021	34.657256	plane	17.59
4564	37.337356	26.552552	pine	6.54
4565	36.68753	29.820762	plane	13.66
4566	39.480123	42.388601	plane	4.82
4567	37.494383	32.478618	apple	21.76
4568	40.317837	40.59157	apple	22.71
4569	37.46373	29.612263	plane	17.61
4570	37.977607	40.103511	pine	6.79
4571	37.652837	35.171611	plane	16.89
4572	37.678628	35.265966	pine	20.63
4573	37.906742	35.724141	apple	29.0
4574	37.290306	36.665954	apple	26.14
4575	39.408617	30.021163	plane	19.39
4576	39.187581	33.119306	plane	5.07
4577	40.742141	40.879118	plane	24.37
4578	40.524567	34.356182	pine	18.32
4579	36.693173	42.771744	plane	11.57
4580	36.632306	36.32583	pine	2.94
4581	38.055824	27.578281	pine	26.53
4582	36.739087	29.9719	plane	20.63
4583	41.112572	30.46144	apple	22.23
4584	41.739358	35.653276	pine	22.3
4585	40.878674	33.263418	plane	18.04
4586	39.918355	26.85084	plane	15.91
4587	38.691789	44.020704	plane	22.9
4588	41.495667	32.250444	plane	12.31
4589	39.973506	40.146635	apple	23.22
4590	40.099327	42.13932	plane	25.82
4591	37.536594	35.803927	apple	18.22
4592	39.761767	41.590549	apple	25.5
4593	38.997218	39.8412	pine	28.07
4594	37.455419	43.678118	apple	17.37
4595	36.710957	42.662215	plane	13.53
4596	36.600894	32.453434	apple	25.67
4597	41.521016	28.305311	pine	18.04
4598	40.036825	36.049499	pine	14.8
4599	37.346617	26.653552	pine	21.05
4600	39.357325	39.955337	apple	22.97
4601	38.484213	26.956628	plane	16.09
4602	38.76012	31.09023	apple	9.23
4603	37.017612	42.144955	apple	22.73
4604	40.030555	37.889908	apple	7.59
4605	40.211507	31.421235	plane	17.61
4606	37.099373	40.469951	pine	24.98
4607	38.871252	28.559417	plane	23.88
4608	36.343399	28.144697	plane	21.13
4609	38.49484	26.127129	apple	16.03
4610	37.948752	27.640082	plane	26.12
4611	41.933929	39.410919	plane	14.48
4612	38.188432	38.694071	pine	19.3
4613	37.131162	31.399275	pine	16.63
4614	39.40885	39.643567	apple	15.06
4615	40.590689	30.483637	pine	2.27
4616	38.62647	40.937533	plane	16.76
4617	40.453881	30.165111	pine	15.39
4618	38.014597	26.040904	pine	4.95
4619	39.869352	34.019917	pine	20.05
4620	40.70102	33.967463	pine	27.19
4621	37.242081	40.54547	pine	5.53
4622	38.307799	35.449732	pine	17.67
4623	36.96778	34.097818	plane	26.56
4624	38.569351	31.796599	pine	4.23
4625	39.789669	26.830003	apple	22.39
4626	39.873919	44.51771	pine	10.06
4627	40.559047	28.724876	pine	15.17
4628	38.312472	34.214237	plane	18.79
4629	40.887207	27.710949	apple	4.11
4630	40.001083	38.717104	pine	13.08
4631	42.027594	42.853066	plane	6.65
4632	41.237443	44.186466	apple	3.1
4633	37.558129	41.669558	pine	4.41
4634	40.87524	28.166083	apple	26.07
4635	38.900164	38.386513	pine	8.1
4636	37.643234	27.719028	plane	9.96
4637	38.297146	33.087006	pine	16.15
4638	39.632152	37.555332	apple	19.94
4639	36.460586	43.926673	plane	23.46
4640	38.157348	36.885117	apple	19.4
4641	41.072687	41.499778	pine	3.94
4642	36.75894	34.234791	pine	27.22
4643	38.253513	26.629077	apple	19.61
4644	37.97956	33.716386	plane	19.05
4645	39.87417	30.504873	pine	10.3
4646	38.795892	40.367229	apple	11.51
4647	40.371219	36.165694	plane	16.8
4648	36.55388	32.951957	pine	16.68
4649	41.388567	40.303601	pine	23.48
4650	39.081349	41.692911	pine	23.32
4651	37.361923	44.951561	pine	6.38
4652	40.49265	26.624825	plane	18.94
4653	39.239384	29.346831	pine	17.46
4654	37.718035	29.038164	plane	3.99
4655	40.150049	28.811783	pine	23.3
4656	41.981901	44.543348	pine	28.05
4657	39.036272	40.111465	plane	23.08
4658	38.133296	33.070371	apple	20.76
4659	39.888916	27.219563	pine	11.68
4660	41.074655	40.381795	plane	9.89
4661	38.519397	40.256544	pine	24.53
4662	40.890223	29.433857	plane	20.31
4663	39.064311	39.021668	pine	18.08
4664	38.99156	30.101939	apple	3.31
4665	38.359464	31.789817	plane	28.12
4666	41.146359	40.677684	pine	24.45
4667	37.043225	39.439248	pine	29.56
4668	37.554456	33.428548	plane	8.56
4669	41.409398	26.680342	apple	10.32
4670	41.551471	36.244317	pine	5.65
4671	41.693728	37.536273	apple	10.92
4672	41.701373	26.108643	pine	23.05
4673	40.032745	31.89797	plane	21.09
4674	41.276716	39.572679	pine	10.86
4675	41.073606	34.139958	pine	25.61
4676	39.037665	41.406445	apple	19.17
4677	37.873133	30.475153	apple	23.14
4678	41.666696	31.557536	pine	4.29
4679	36.522396	34.583157	plane	17.3
4680	40.818221	42.140546	apple	4.62
4681	42.017127	28.632294	plane	7.78
4682	41.843148	27.243818	apple	29.74
4683	40.229165	43.700556	plane	23.05
4684	38.654503	36.415626	apple	10.12
4685	38.680845	30.383937	pine	11.78
4686	39.549376	40.644591	apple	14.39
4687	37.998854	37.196859	apple	13.31
4688	41.119466	29.493923	apple	9.08
4689	36.168917	39.634884	apple	2.9
4690	38.266129	44.361802	plane	24.55
4691	37.822721	35.338601	pine	23.66
4692	39.662352	41.405507	plane	28.75
4693	39.553102	43.452115	apple	3.31
4694	38.928936	34.322751	plane	14.09
4695	39.368887	34.892042	pine	24.8
4696	38.623947	31.190323	pine	11.91
4697	37.576434	27.802626	apple	11.05
4698	36.363513	40.893222	plane	4.65
4699	40.518731	40.748848	pine	16.8
4700	38.533947	35.967455	pine	2.18
4701	39.566861	30.554587	plane	12.5
4702	39.441029	38.12721	plane	14.88
4703	40.543743	33.885376	apple	23.43
4704	38.22458	32.717937	pine	13.19
4705	37.343662	28.083283	plane	26.99
4706	38.987513	34.248157	apple	6.92
4707	41.846539	40.891214	apple	2.53
4708	37.124723	41.718235	pine	26.56
4709	40.055631	41.019348	apple	9.11
4710	37.81059	28.560372	pine	21.22
4711	36.355161	31.494916	plane	5.08
4712	42.040323	26.158389	apple	12.64
4713	40.426468	32.114901	pine	17.63
4714	39.349583	38.015626	pine	27.95
4715	38.938531	41.753295	pine	11.47
4716	38.873993	38.279897	apple	23.28
4717	37.820879	38.409638	plane	29.96
4718	40.381004	31.846886	apple	13.72
4719	36.156028	27.630729	pine	20.5
4720	37.22447	31.698668	pine	5.0
4721	39.046756	33.35365	pine	25.28
4722	40.984398	38.189748	apple	22.64
4723	39.68351	44.069128	pine	5.19
4724	38.285463	35.326078	plane	25.34
4725	38.090425	43.361103	plane	15.01
4726	38.137614	27.182548	pine	23.5
4727	40.1876	27.943987	apple	2.6
4728	36.662298	26.633466	pine	24.1
4729	39.461931	37.558939	apple	21.68
4730	37.852663	40.592957	plane	5.53
4731	36.825581	26.825451	apple	4.79
4732	40.479792	38.628239	apple	3.25
4733	40.079084	41.845732	plane	24.57
4734	39.241967	39.417496	plane	13.28
4735	36.132435	33.774578	pine	27.28
4736	39.273016	43.484441	apple	13.3
4737	40.713364	43.837531	plane	3.74
4738	40.896141	37.161207	pine	16.08
4739	36.430971	33.47482	pine	25.67
4740	37.531106	27.158529	plane	20.77
4741	41.497885	44.090296	pine	6.23
4742	40.93591	39.069515	pine	10.95
4743	37.106984	35.706436	apple	7.37
4744	40.227413	32.274911	plane	29.79
4745	39.475592	37.147134	apple	19.43
4746	40.365495	39.688018	apple	5.61
4747	37.389212	37.048026	plane	27.18
4748	37.396064	41.585331	pine	26.59
4749	40.956417	44.518008	pine	16.11
4750	40.629485	27.411915	pine	8.9
4751	38.340157	30.43911	plane	5.15
4752	41.361399	28.619132	plane	25.42
4753	41.126621	32.876162	pine	22.37
4754	37.788676	31.702762	pine	12.76
4755	40.116588	32.166104	apple	5.47
4756	40.031071	36.799013	pine	26.12
4757	38.232523	42.368458	apple	19.58
4758	37.205113	39.803187	pine	29.6
4759	38.171504	31.463481	plane	27.5
4760	38.092347	40.39783	plane	9.27
4761	39.483717	28.309523	apple	3.77
4762	40.226318	33.687388	plane	7.86
4763	38.092059	44.851427	pine	6.3
4764	38.645892	44.065161	apple	11.25
4765	41.96034	34.146816	pine	28.69
4766	36.481302	37.851272	pine	29.06
4767	37.57825	43.365653	pine	20.86
4768	40.840473	34.164335	pine	29.35
4769	36.134424	39.433984	plane	12.38
4770	38.856839	32.030578	apple	26.1
4771	40.764326	36.662472	apple	9.79
4772	40.568321	44.054036	pine	17.99
4773	37.519908	28.281603	apple	18.55
4774	38.630554	39.496397	apple	18.51
4775	42.058073	44.226659	plane	25.21
4776	36.787041	39.7985	plane	3.69
4777	39.157103	38.924355	pine	21.69
4778	38.09304	27.049827	apple	19.27
4779	38.1159	28.543734	apple	9.86
4780	37.869829	33.583501	apple	2.43
4781	40.241864	36.480532	plane	22.96
4782	40.918428	37.979522	plane	29.35
4783	36.063719	34.525054	pine	11.29
4784	37.013936	31.491897	apple	9.87
4785	39.046587	36.051191	pine	11.93
4786	39.537997	39.314654	pine	29.65
4787	40.926393	33.22925	plane	25.68
4788	40.173772	28.904046	pine	7.49
4789	37.755434	31.810173	plane	20.2
4790	37.928445	27.519337	plane	22.21
4791	37.727692	29.191489	pine	7.94
4792	40.500455	27.50625	pine	12.82
4793	37.546635	42.355619	pine	19.72
4794	38.256573	44.129187	plane	9.75
4795	38.976229	26.769691	pine	18.06
4796	41.138667	43.16459	apple	23.53
4797	37.086656	42.144398	apple	11.71
4798	37.942658	32.224732	apple	26.92
4799	40.661305	43.958244	apple	10.23
4800	39.442642	34.501712	plane	23.26
4801	36.233169	31.407922	pine	10.33
4802	40.816985	42.869913	plane	29.03
4803	38.501106	32.545762	pine	9.06
4804	36.139538	32.857079	pine	8.21
4805	39.706798	28.135782	plane	11.91
4806	40.413051	31.192363	pine	25.06
4807	40.567743	33.573639	apple	14.45
4808	36.471764	40.08319	plane	28.66
4809	41.794771	32.417164	apple	8.57
4810	36.994572	37.761501	pine	23.98
4811	39.903469	41.262077	pine	29.92
4812	41.751338	27.719678	apple	29.66
4813	37.780528	30.281435	plane	6.4
4814	37.279661	44.168454	plane	4.1
4815	38.047402	33.127616	apple	27.31
4816	36.837142	37.282286	pine	21.29
4817	37.28031	30.826074	apple	16.29
4818	39.814408	31.023508	pine	8.55
4819	36.957976	33.503748	pine	22.33
4820	39.987794	36.584033	pine	12.59
4821	37.915969	38.365214	apple	24.83
4822	37.73038	43.487878	apple	27.71
4823	38.390514	36.892794	apple	8.55
4824	40.229489	31.435338	pine	17.03
4825	39.619697	26.801886	pine	26.19
4826	41.895445	43.827304	pine	12.05
4827	36.520783	36.170964	apple	4.25
4828	40.927703	29.809299	apple	5.96
4829	40.943979	40.601309	plane	16.5
4830	40.997484	27.685931	apple	13.57
4831	40.333044	36.751425	apple	20.35
4832	39.849222	38.368415	pine	26.98
4833	41.920293	36.124004	apple	3.26
4834	38.715253	37.151859	plane	24.43
4835	40.931871	39.265659	apple	17.44
4836	37.573724	32.943912	pine	6.14
4837	36.92932	42.931109	pine	6.49
4838	36.440244	35.990512	pine	11.44
4839	41.161505	44.860215	pine	7.24
4840	39.004214	41.615698	plane	22.93
4841	36.488284	29.49366	pine	9.95
4842	37.768664	34.156688	plane	27.53
4843	37.769611	44.45376	apple	16.64
4844	38.093329	34.074202	plane	19.73
4845	36.020745	41.08352	plane	4.24
4846	38.625478	30.491153	pine	8.56
4847	38.297902	31.095854	pine	23.57
4848	37.038856	34.183028	apple	2.05
4849	39.787801	34.865288	pine	22.36
4850	41.343922	28.24109	plane	5.59
4851	36.681076	28.9055	pine	7.65
4852	36.33364	29.734157	plane	21.5
4853	40.781428	38.208157	apple	13.27
4854	37.215179	33.543446	plane	29.3
4855	39.457504	26.704214	pine	7.17
4856	37.001585	43.497484	pine	22.24
4857	42.049489	36.247033	apple	25.9
4858	40.943519	32.31332	apple	24.77
4859	37.226477	36.911668	apple	20.98
4860	36.952959	28.314162	plane	4.01
4861	38.35642	35.209803	apple	27.3
4862	37.812944	34.612484	pine	20.03
4863	39.659635	42.275936	pine	21.58
4864	39.300576	31.744666	apple	24.66
4865	39.522919	39.369288	pine	8.58
4866	36.90749	37.358301	apple	19.41
4867	37.33652	37.35733	plane	19.56
4868	40.829958	31.276751	pine	8.87
4869	41.41343	30.223076	pine	8.69
4870	38.412412	39.051355	plane	7.44
4871	41.821054	38.23643	plane	27.43
4872	41.137192	32.848048	apple	15.13
4873	39.442823	34.429419	apple	17.67
4874	39.941183	41.853588	pine	19.84
4875	38.710647	44.059209	pine	22.46
4876	38.983943	31.552734	plane	16.23
4877	37.760389	37.350489	apple	13.4
4878	36.224188	35.610983	apple	23.36
4879	41.647337	38.353738	pine	13.83
4880	41.108266	37.472611	apple	7.36
4881	36.052285	41.340411	pine	7.06
4882	40.154412	34.416569	apple	26.32
4883	39.164946	31.110726	pine	3.29
4884	37.170944	27.518971	apple	6.76
4885	38.811134	36.376773	plane	23.95
4886	37.199674	41.107841	pine	15.08
4887	38.712032	42.153749	pine	3.28
4888	37.612772	30.105891	pine	29.43
4889	38.614615	41.529023	apple	10.18
4890	37.641602	34.410481	apple	11.54
4891	38.989159	27.060181	pine	12.11
4892	40.221493	31.59945	plane	13.72
4893	39.12099	41.701039	plane	22.97
4894	40.564589	33.882691	plane	25.4
4895	38.31519	39.946873	pine	2.8
4896	39.813751	39.53969	pine	11.8
4897	39.939588	27.166982	plane	26.1
4898	38.762869	31.975087	apple	29.44
4899	37.893782	40.360558	plane	20.59
4900	36.106251	41.765838	plane	4.38
4901	39.836327	34.311888	plane	11.19
4902	39.670308	43.293976	apple	10.75
4903	40.742166	28.823604	apple	18.27
4904	36.668593	34.746079	apple	19.1
4905	38.507498	40.621597	pine	14.76
4906	37.631585	33.464536	plane	16.02
4907	36.862086	39.952715	apple	29.45
4908	36.659518	41.668748	pine	17.57
4909	40.460972	39.52182	plane	21.38
4910	37.610466	37.522284	plane	16.05
4911	40.557231	26.668512	pine	10.3
4912	36.18672	44.197558	plane	28.74
4913	36.128737	31.437861	pine	4.51
4914	36.91987	27.994215	pine	9.75
4915	38.290396	30.255145	pine	4.24
4916	40.455443	30.437774	apple	20.47
4917	41.078289	33.179678	apple	7.27
4918	41.824707	37.934727	plane	26.39
4919	38.725534	38.249585	plane	3.81
4920	41.877188	42.968548	plane	16.9
4921	36.88894	34.248166	apple	27.37
4922	40.70572	32.937552	apple	27.25
4923	38.396681	44.788641	pine	5.52
4924	39.649929	37.726235	plane	2.91
4925	36.182433	31.122619	apple	4.19
4926	37.569057	27.253524	apple	26.92
4927	38.844898	38.356332	plane	17.91
4928	38.608301	27.356314	apple	16.86
4929	39.348187	44.597664	pine	12.33
4930	39.066901	34.194561	apple	22.86
4931	39.661764	31.425772	pine	17.51
4932	38.910329	38.350131	plane	7.44
4933	36.094918	32.000651	apple	27.92
4934	39.288058	42.977247	plane	18.44
4935	36.323956	42.045642	apple	21.98
4936	38.27015	38.435276	apple	23.79
4937	37.888429	39.319081	pine	9.28
4938	36.056742	44.536698	apple	16.1
4939	41.622576	40.684674	apple	26.31
4940	36.57873	41.709062	plane	12.31
4941	37.562568	43.349461	plane	21.32
4942	37.535474	38.313262	apple	24.44
4943	39.751565	30.276147	plane	5.41
4944	36.318336	26.3231	plane	20.1
4945	41.598819	34.661574	apple	23.1
4946	38.943797	42.643619	pine	19.88
4947	41.608097	44.590201	plane	2.35
4948	37.577279	38.193104	plane	11.63
4949	39.785896	28.173069	pine	7.47
4950	37.401903	42.629231	pine	3.76
4951	41.556111	43.935684	apple	23.74
4952	38.805831	33.684955	apple	9.6
4953	39.118533	40.290966	apple	12.53
4954	41.325922	35.388365	plane	16.04
4955	36.779162	31.539523	plane	18.69
4956	38.770035	44.914886	plane	15.23
4957	42.047391	35.970222	apple	15.49
4958	37.106579	34.990896	plane	17.65
4959	38.072955	26.286639	plane	9.74
4960	42.094989	41.957467	pine	11.13
4961	39.878582	29.25274	apple	9.56
4962	40.013181	27.064194	plane	3.46
4963	37.343385	43.346282	plane	20.11
4964	37.521565	35.193359	pine	9.1
4965	36.410029	35.813332	apple	13.11
4966	37.260801	33.073909	pine	21.23
4967	36.594856	37.246175	apple	21.32
4968	40.224123	43.629097	plane	9.24
4969	38.616346	41.8186	apple	15.3
4970	41.489336	32.452998	pine	5.05
4971	37.199718	30.303471	apple	17.16
4972	36.038326	43.332512	plane	4.99
4973	36.504797	39.478159	plane	16.05
4974	36.373797	33.698316	plane	14.72
4975	36.484832	30.168376	apple	26.16
4976	41.124906	32.912521	plane	6.57
4977	37.994636	26.265505	apple	23.35
4978	37.529466	39.550955	apple	19.66
4979	39.950594	35.323425	pine	19.26
4980	41.51288	36.381462	apple	13.24
4981	37.82777	33.418405	apple	26.62
4982	39.901603	42.375026	apple	10.3
4983	39.924163	34.894349	plane	15.11
4984	39.337665	36.689046	pine	12.59
4985	37.504426	41.317907	apple	15.03
4986	39.523983	28.802117	pine	11.69
4987	40.192121	34.666435	pine	21.4
4988	36.599778	30.15761	apple	4.65
4989	40.019983	39.173549	plane	21.07
4990	41.570843	34.71926	pine	11.44
4991	38.726891	34.183072	pine	11.8
4992	36.701013	43.299947	plane	7.87
4993	40.2631	33.955826	plane	23.6
4994	36.678098	40.965993	apple	2.91
4995	37.372892	32.028098	pine	9.96
4996	36.980236	29.094614	pine	22.04
4997	39.618126	31.831647	pine	21.91
4998	38.762692	39.773476	apple	17.71
4999	40.695553	28.408463	apple	26.32
5000	39.75397	38.697375	plane	11.48
5001	37.89103	28.244725	apple	29.71
5002	39.461402	41.41039	plane	4.39
5003	38.894178	29.648622	pine	27.0
5004	41.691741	29.302594	pine	10.32
5005	38.81732	27.6444	plane	23.71
5006	39.049405	28.059087	plane	2.88
5007	40.104582	26.480628	plane	24.72
5008	41.748613	39.780322	apple	15.0
5009	40.880462	32.062854	plane	5.68
5010	38.423203	44.73471	pine	18.96
5011	38.881407	43.800699	apple	13.87
5012	41.44656	31.079881	plane	11.95
5013	39.946123	43.466361	pine	3.04
5014	36.302366	29.749635	plane	10.94
5015	41.759025	33.939117	apple	7.25
5016	37.774357	26.763261	plane	7.37
5017	36.852919	37.467545	plane	15.43
5018	37.775386	44.384487	plane	20.9
5019	41.826888	31.158639	apple	21.28
5020	37.632434	38.707676	apple	21.97
5021	41.469618	26.250784	pine	26.57
5022	37.038043	34.022845	apple	24.21
5023	38.346523	44.223223	plane	28.58
5024	38.313343	33.038138	pine	4.97
5025	39.445068	44.035503	plane	11.75
5026	40.478223	42.806368	pine	22.84
5027	37.497613	39.10557	apple	26.82
5028	39.391136	26.947752	pine	18.97
5029	37.741702	37.680585	apple	21.01
5030	39.539124	40.460374	apple	29.21
5031	40.174107	33.795403	pine	5.81
5032	38.577628	38.146969	plane	10.89
5033	36.047277	26.111552	plane	26.94
5034	40.561482	44.3012	plane	27.52
5035	37.735482	40.676457	plane	22.78
5036	41.075097	38.411122	apple	6.13
5037	40.501463	29.483294	plane	6.2
5038	41.072269	39.828855	plane	12.15
5039	39.71119	40.593527	pine	9.42
5040	38.512332	32.813314	plane	12.58
5041	39.648605	44.942336	pine	28.78
5042	40.850765	44.672693	plane	4.18
5043	38.744943	39.794818	plane	12.16
5044	41.471899	44.211166	pine	21.82
5045	37.983535	29.889071	plane	6.96
5046	38.645675	41.965008	pine	7.3
5047	41.476744	40.060878	plane	19.12
5048	39.362027	32.43598	pine	8.36
5049	39.492079	30.35475	plane	27.12
5050	39.785816	27.86565	apple	8.11
5051	37.254611	38.488138	plane	8.52
5052	37.47978	37.987555	pine	20.61
5053	37.807581	31.11403	apple	9.41
5054	36.491294	36.82268	apple	26.35
5055	40.583507	40.561021	plane	16.12
5056	37.878514	37.254439	plane	24.26
5057	36.932316	31.912966	apple	17.02
5058	38.460225	40.810327	plane	9.34
5059	42.08198	34.963332	pine	9.13
5060	37.937477	35.101085	plane	12.47
5061	42.073991	35.157405	apple	8.18
5062	38.981586	27.056542	pine	14.83
5063	37.817752	29.598805	apple	3.54
5064	39.670799	39.978617	apple	10.16
5065	41.070381	37.503077	plane	16.66
5066	39.90593	39.279581	pine	28.29
5067	36.488164	33.218138	plane	29.14
5068	39.704085	30.437891	pine	29.4
5069	36.332357	41.98188	plane	9.18
5070	40.448092	31.808504	plane	2.08
5071	40.265186	42.945866	plane	21.66
5072	36.102483	33.440691	pine	11.08
5073	41.593219	43.894723	pine	17.69
5074	38.783122	33.773193	apple	13.75
5075	41.572437	35.124754	plane	6.48
5076	39.058328	28.559373	apple	20.69
5077	37.852851	32.08002	plane	22.31
5078	39.715091	27.043517	plane	20.3
5079	42.07866	41.760926	pine	27.6
5080	36.319477	40.168783	plane	11.26
5081	40.308098	31.297706	plane	13.64
5082	41.935023	35.502239	apple	10.08
5083	36.412211	39.570359	apple	13.7
5084	38.509311	37.437881	pine	26.88
5085	39.521966	37.301413	plane	7.64
5086	37.739924	39.890107	apple	26.28
5087	39.231566	43.648022	pine	20.73
5088	36.089877	42.955843	plane	19.67
5089	36.783014	30.00374	plane	5.54
5090	38.354952	34.509924	apple	27.74
5091	40.814973	43.813579	apple	6.56
5092	40.741113	39.595481	plane	19.18
5093	39.3106	43.199433	pine	13.72
5094	39.332354	31.374212	apple	27.96
5095	41.728515	37.740263	plane	25.33
5096	37.988318	30.006533	apple	21.14
5097	41.89326	34.038293	apple	24.98
5098	36.459953	39.162112	pine	9.53
5099	41.416311	41.857364	plane	26.13
5100	41.774439	43.477615	pine	17.26
5101	41.725743	32.395621	plane	26.63
5102	40.629214	28.717665	pine	22.36
5103	39.64472	31.85813	apple	17.4
5104	36.676159	40.238807	apple	3.01
5105	38.363173	31.783818	plane	7.48
5106	41.203139	42.800914	pine	20.55
5107	37.429111	36.543723	apple	21.14
5108	36.341878	28.937784	pine	6.05
5109	39.036991	32.358775	pine	10.56
5110	37.482111	35.367685	pine	28.97
5111	39.516048	35.736317	plane	10.03
5112	38.151491	27.651267	plane	2.82
5113	41.703047	41.182545	apple	20.98
5114	38.756082	41.416174	apple	15.48
5115	36.659942	44.008475	apple	16.53
5116	36.989947	42.274162	plane	5.12
5117	37.124243	42.879654	apple	28.02
5118	36.206149	44.469945	plane	14.67
5119	39.463772	38.058925	apple	28.61
5120	39.513878	43.044801	plane	12.98
5121	41.812717	27.063298	pine	19.0
5122	37.194989	37.485693	plane	3.01
5123	40.122842	40.500658	apple	24.7
5124	40.863687	38.925029	plane	29.38
5125	39.22507	32.652315	plane	5.1
5126	39.651012	36.781992	plane	3.15
5127	38.023004	27.27557	plane	26.0
5128	37.444566	27.477109	pine	15.58
5129	41.328329	30.778682	plane	12.99
5130	36.63134	30.869278	apple	15.4
5131	39.171525	44.971181	pine	9.04
5132	37.937611	39.287636	pine	29.5
5133	41.739963	29.677508	plane	16.72
5134	36.551724	42.578024	plane	9.15
5135	40.598627	36.51208	apple	13.21
5136	38.873488	44.198828	plane	4.13
5137	37.748398	38.211523	apple	8.68
5138	36.134409	37.236921	apple	7.01
5139	41.288244	41.757648	plane	12.3
5140	37.109071	38.025569	plane	27.18
5141	41.771586	30.747529	plane	23.15
5142	37.910326	34.164243	apple	11.07
5143	39.109177	34.146173	pine	27.39
5144	40.154281	29.205619	plane	14.2
5145	39.071766	40.904619	plane	27.25
5146	37.021412	38.352643	pine	14.98
5147	40.858257	33.796928	apple	23.91
5148	38.552648	41.898394	plane	3.56
5149	38.951067	27.276483	apple	3.42
5150	37.625155	34.241216	apple	11.62
5151	41.997596	34.989774	plane	3.82
5152	38.1018	33.249442	pine	21.52
5153	38.281391	28.939466	plane	4.86
5154	38.042436	30.812332	apple	29.77
5155	36.327076	36.186686	plane	15.77
5156	40.155991	43.159852	plane	4.03
5157	36.541838	36.998672	pine	4.57
5158	37.678592	27.946886	pine	20.33
5159	40.584307	28.953683	pine	20.0
5160	39.347416	44.181825	plane	7.31
5161	38.159731	44.244195	plane	22.8
5162	39.091635	41.262563	apple	25.13
5163	36.56657	26.277569	apple	9.62
